word,score_guess_list,score_candidate_list
frugs,3.4997570234928426,3.3213169966403395
ruths,3.7519919394973256,3.3212969677770636
mobee,3.435207766787454,3.321221051504988
sigil,3.1797802172812766,3.321081465489272
wedgy,3.2051157983435727,3.3210800319301903
fends,3.788631544235735,3.321019706990544
mohrs,3.854229431929882,3.320993802126832
croci,3.052144428131399,3.3209293172875767
danks,3.960327517040543,3.320636807970313
fanum,3.3327461680485393,3.3206023722123392
shots,3.5227285459648963,3.320600761753763
upend,3.243278327125994,3.3204905086283896
leger,3.2628556643024273,3.32046591867212
unces,3.7198896902178653,3.320452965330209
datal,3.2985466157516425,3.3204355126643663
geums,3.746270061258241,3.320246568683878
order,3.2047102122223734,3.320163717276126
acerb,3.1842410835553236,3.3199935973827914
vinas,3.828243685067129,3.3199921106124917
prexy,3.156588391513136,3.3199695305108237
glibs,3.5925308453643563,3.319967423959419
notum,3.412845026457606,3.319882115953401
grows,3.5416819003481703,3.3198701369564736
ogled,3.4447684688775295,3.3198137478551035
oupas,3.8597042139807334,3.3198070295733557
gilds,3.829050454857946,3.3197279641159563
liefs,3.7486850918273156,3.3196391861452996
laded,3.447391339990359,3.3196245830354556
ensky,3.2688760148317084,3.319519809645165
bleys,3.639008587802408,3.3194250303015984
empty,3.2209595347586464,3.319417847109226
eikon,3.409813471781729,3.3193784779033684
billy,3.228515535126755,3.3192704892462728
laccy,3.1249844688664568,3.3191693998099137
perfs,3.8509953354910977,3.3191231464397166
dined,3.4726999333647353,3.319080384333684
massy,3.2923131117799382,3.3190667203819793
minds,3.9425640574433642,3.318955917048688
inorb,3.1584001708758214,3.3189463421010954
wirer,3.2991838808855825,3.318926620370678
drees,3.6978348610207306,3.3185891068137443
warms,3.841676569424762,3.318536182310498
nurds,3.898834178533474,3.318467152117536
bikes,3.9590347351659436,3.3184600805391495
feuds,3.701166730636771,3.318418221931016
pulmo,3.4715931821560986,3.3184109422085717
daals,3.710328506344199,3.3183755489607867
torrs,3.781895819163487,3.318233193025009
ardor,3.1147408870635998,3.318232915560322
chugs,3.4679640688170776,3.3181614864979996
scrub,3.213651249665441,3.3181000074484563
gleba,3.3029673421960952,3.318057472653134
flegs,3.5380954499741413,3.318049663808564
tryps,3.6432246047353414,3.318020596097196
flabs,3.539543014060499,3.317884279086173
vents,3.7864721782202344,3.3178778764295416
cosec,3.34328650348864,3.317683566312211
warps,3.8464024836070805,3.3176676770820457
bovid,3.3628051166305326,3.3175921680161276
owned,3.4054672362901273,3.317540328687147
tanto,3.419142035136783,3.317470528445538
polje,3.428082256480403,3.317253763183136
goths,3.7497496149664933,3.3171223011984816
physa,3.258748358997617,3.3170870368650767
sixth,3.206926018427529,3.3170801533988348
ficos,3.6889177990813646,3.3169867397824335
aspro,3.3387167294388482,3.316827362376919
musky,3.445596785845098,3.31679339768392
burry,3.217758936192343,3.316659727160828
ponks,3.9829158535939855,3.3164391091023395
bawrs,3.7787766752397807,3.3163757163304846
eider,3.2707475633000236,3.3163176527080673
dured,3.459234629326004,3.316315992400102
crura,3.115247561173531,3.316311654242507
input,3.1011867955221675,3.3161576877203847
iftar,3.1644308314576515,3.3161405515451348
loopy,3.2402974195859136,3.3161404323988517
samfi,3.473462121173342,3.316066214826474
balks,3.917982246751347,3.3160550582312576
rebus,3.8010927332876108,3.315993119642745
foxie,3.280721429098956,3.3159040678171747
boyau,3.428982158613375,3.3157009923401835
elder,3.123020048909058,3.3155901789753734
cleep,3.0777435288119603,3.3155360926194275
kenos,3.958449598666143,3.3154605333515064
arris,3.689610048263204,3.3154465928992733
pirks,3.968243906975612,3.3153471351557515
lowts,3.8223767619317712,3.3149877242838977
doona,3.371592828629403,3.31487181616658
flimp,3.0425545879187945,3.314646181501812
lehua,3.4164011368658533,3.314637287692383
pudic,3.3141786706879044,3.3145345818399
snots,3.570009667545226,3.314472943359772
shiai,3.2206361325864563,3.314464402034579
floor,2.9585971994822615,3.3144163540525065
negri,3.4463878385442848,3.314371261869531
mazel,3.4878501799324506,3.314365305809223
adunc,3.1176410374433274,3.3140959733948003
umpie,3.2767483469088505,3.3140668172015975
pouks,3.895451039995022,3.313837624042812
circa,3.276912740609813,3.313817995037387
peake,3.3369339517062926,3.3137969415408435
enure,3.0492410888227073,3.3136167881443166
buoys,3.716627966201211,3.3135982258284464
gelly,3.2123516614992296,3.3134978056657034
phyla,3.283428689891396,3.3134806243358956
demoi,3.5522997656188604,3.3134738619781183
conch,3.0537116241324798,3.3132971728716103
nomic,3.4347069882821186,3.3132199000620712
gorbs,3.8613227162961183,3.313217074654591
dilly,3.2572312061422175,3.313159841812098
klong,3.179224767827674,3.312996580596553
thuya,3.219431139822861,3.312850768756112
vigor,3.192531762459237,3.3127841209511315
decyl,3.251394215315218,3.312766197618741
reedy,3.27866836895517,3.312757761411701
visna,3.393041718167212,3.31273438640309
bekah,3.3648558996520457,3.31270290394041
speed,3.285787293596592,3.3126734821738157
rohus,3.802318036288229,3.3124950575435705
dikes,3.987750406181406,3.3123494331049743
moana,3.425467924290289,3.312055640587328
crumb,3.0809219370544696,3.3119499636673613
kelts,3.944983554164666,3.3118904930497752
tacks,3.834648451166287,3.311824599895671
piths,3.7892895813730387,3.3117792170943945
rubli,3.3964879849157525,3.3117624448460266
hinds,3.8293814285622494,3.3117113240545004
fidos,3.72417834048558,3.3116750103345276
whets,3.5805115474703606,3.3116567049918784
norks,3.9983233690095914,3.3115014020217695
allin,3.1902418590346295,3.31143192250334
kames,4.069903026178,3.311372445804916
ceili,3.2269959760649,3.311112738113302
vitas,3.7682008631857453,3.3110965083167403
exact,2.9120859467605933,3.3110950266696757
nmols,3.711724665210678,3.3110629687104716
neums,3.8158894896987663,3.3110577514458086
sards,3.8139972522834267,3.311005563402536
impel,3.27611327529807,3.3109611968633077
swerf,3.0920452836490386,3.3107449404139113
wonga,3.4328177631591403,3.310744805361089
varus,3.796344739391607,3.3107389364895736
couch,2.966246810533516,3.3106956878120823
daubs,3.8054814791686318,3.310562178305538
durry,3.2464746072078055,3.3105490797266532
lovee,3.2823096491087838,3.3104838303434527
ycond,3.196992518442988,3.310454742198373
bawls,3.759455991880839,3.31044183348949
truth,2.9870898420448277,3.310410122869934
skeer,3.2409142978533403,3.3103523537222497
rugby,3.2566515175568287,3.3101907267754025
dited,3.4126571114833517,3.3101847820379326
waved,3.3663937934882093,3.310174178431703
fence,3.053787485675131,3.310118438028705
enter,3.135833388441672,3.3100763212906457
amnic,3.278904510108129,3.309986253748776
plows,3.5967529724209317,3.3097964088016343
night,3.212706316616976,3.309725396678365
peres,3.905739449006976,3.3096270161391663
husky,3.332414156963983,3.3095488046897326
tufas,3.7404651231279136,3.30948654306612
octas,3.7155417586697945,3.309431135767473
agate,3.133475851672805,3.309334156043632
puked,3.582607411623817,3.3092285257004517
archi,3.25093863044523,3.3090752056423196
pilow,3.3755394208723097,3.3090591613750244
hurds,3.8159161245235187,3.3089469321209184
twerp,3.106058833475494,3.308892595283254
insee,3.2411925052901456,3.3088590238894966
fitte,3.1914239647258547,3.3088359144118527
bawns,3.7523053499118992,3.3088269124952174
rorid,3.472348305270488,3.3086918331340196
pupae,3.337742562807173,3.308635638066407
annoy,3.176852756378029,3.3085102092259637
misdo,3.541453036987423,3.308447218183316
aided,3.4184936984901197,3.308439310333747
milds,3.928934458169631,3.308263519875457
oping,3.127304704964133,3.308137637440826
pitot,3.239191037614046,3.308090529630516
ginny,3.1901222524096378,3.3080504145813925
roton,3.3005202292005644,3.308039445465641
vinca,3.276709056082664,3.3080242022559814
width,3.168806138172282,3.3080140650729426
breme,3.122130531158965,3.307984120129926
mgals,3.6903232893295344,3.307932681284176
tirth,3.2231413290825985,3.3079164636648146
motty,3.34481870807437,3.307902227539042
rimus,3.861943561506423,3.307891438987784
trets,3.6084125394991684,3.3078721585760773
sweel,3.1164365867098374,3.307733877958257
tophs,3.7696723256559572,3.3076321305953047
bewdy,3.2885686366235607,3.307627959319615
globs,3.592294877167841,3.3075615408090826
eales,3.839881992177922,3.3074757895950597
horah,3.3226025907670653,3.3074681522714364
might,3.2429708914881354,3.3074497696759346
dumas,3.8962931510451266,3.3073877513754297
grata,3.194715302224421,3.307345242608958
entre,3.0766630805402886,3.307322670908093
cohoe,3.1741570189343093,3.307239991806454
hazel,3.3746675510513358,3.3071207128150353
plebs,3.7031496221461913,3.3071003169238478
liege,3.215780465848712,3.3070514212575324
barfi,3.4601375460484745,3.306996845383799
owled,3.391837637016394,3.3068479315139157
bumpy,3.3204404243812045,3.306802814643778
naira,3.4041402542009442,3.3065990530233904
vowel,3.2986778953741105,3.30643946014427
khirs,3.6662309227686447,3.30625837123098
boody,3.2233090159151745,3.306205929823715
lesbo,3.450644738530916,3.3061755928249967
majoe,3.4367906974547857,3.306071967009333
yawed,3.509127052117818,3.306009156936532
polks,3.969286254320252,3.305746711929109
anion,3.132106936124513,3.3057410951669155
jails,3.7608297524851446,3.3057174022814344
aches,3.699424085032536,3.305704585009947
moths,3.8496336182781774,3.305657856957982
bunds,3.8098942968566973,3.305591783448282
mowra,3.5297824061702725,3.3055600815171235
embay,3.2379605694093208,3.305487423404591
lobus,3.787272320244692,3.3053651905726276
tenno,3.3207605028563316,3.3052221779278756
firms,3.7764685911787925,3.3051993379044444
tided,3.382281408894694,3.3049564468111363
loons,3.674570866438237,3.3048148638904453
layup,3.2769790187855574,3.3047937280988764
miked,3.6417448059493136,3.3047795835510323
ycled,3.3777059847135655,3.304633140435871
chums,3.5086241494652564,3.3045374869672237
cymes,3.7878735898028406,3.3044454513280628
cotch,2.993668802251096,3.304401570575859
nelly,3.2819710899397547,3.3043089884276347
treyf,3.1038116390376516,3.3042509244344416
obias,3.74188092723083,3.3040373443285542
torts,3.821656705721856,3.30391518815198
fibro,3.271110812661828,3.3037415108691297
mynah,3.328870869532342,3.303700280514909
calix,3.3249090440997957,3.303679603519681
lewis,3.8010623720359766,3.3035130632552065
levis,3.734866570812066,3.3034820090980648
teers,3.6784918905969004,3.3033655407218636
buiks,3.7748538267532874,3.303339464456455
repel,3.30532564336775,3.3031036373690794
nifes,3.8602076713585642,3.303056154603507
slags,3.474432441328833,3.303003692065783
canns,3.6737472793894312,3.3028874550438196
kapur,3.3893387597576687,3.302798009670391
dawns,3.7810210209273616,3.3027162650610418
gives,3.756244384038972,3.30268135749134
orful,3.083156210378785,3.3024796674854455
adorb,3.202780115327928,3.3024565577303253
crick,2.8743632644138897,3.302326554269774
aleye,3.103538595790475,3.3023060378951947
amids,3.722543523046998,3.302108037498651
fatty,3.1744124529127613,3.3020025085046605
horks,3.915405314999636,3.3019811820251515
seaze,3.1982282075779436,3.3017379205988995
cohab,3.2884919344577113,3.3017019764372404
zonal,3.420791255526229,3.301694618672723
reccy,3.1165765232171094,3.301675906828058
brews,3.5790042790653502,3.3015958373214147
mbars,3.71206236206516,3.3014830848727135
burka,3.5352758697505324,3.301475713044132
mimer,3.4053963591681464,3.301443509149779
proto,3.2067682427687663,3.301348569801508
kuris,3.9352876323397785,3.3011877496670023
vardo,3.440484759880295,3.3011811783214444
punny,3.230868861395826,3.301034912490312
wifty,3.1665211304988805,3.3009585193085966
roque,3.2767160997978015,3.3009555745689294
yerds,3.893476674576764,3.300947079745724
fyles,3.7554875925648763,3.300828849882274
whack,2.8710496211157372,3.3008282166457357
pinko,3.543500877698273,3.300781053397337
dumpy,3.3491560953966664,3.3006921672096023
hotty,3.2316360791932555,3.300657634544855
taxon,3.312622995397816,3.300568342698197
tetra,3.3595685674580293,3.3005236043657318
obeah,3.2144443609668616,3.3005145969099043
nixer,3.3786428422931873,3.3002133457922262
skene,3.155272664624076,3.3000498995044287
geasa,3.257897958571615,3.2998125749167997
koaps,3.90558940926104,3.299777345456624
dandy,3.318655000880601,3.2995470210213274
tweak,3.178704436130488,3.2993100873316843
priss,3.5096155401998517,3.299307611170425
noncy,3.1817129742053867,3.2993007700358463
spoon,3.094138513837529,3.299260880127986
booth,3.1373940958212314,3.2991916549514615
rifts,3.765643131983601,3.2990632825188984
readd,3.3426166258662002,3.2990280144661943
pixel,3.365800813927441,3.2989914720991065
roses,3.884310617514082,3.2988875450985984
rimer,3.377586948123188,3.298846358062818
sheas,3.5856585579014437,3.2986680127210843
fenny,3.136073742513693,3.2986497602827494
bonks,3.909383487332814,3.2986260333525155
powns,3.803609357480804,3.298518566193069
bayou,3.3705733550402455,3.2985008923094954
sadis,3.743065160028106,3.298400536535916
comps,3.814622849943714,3.298347010895138
wands,3.81513742183546,3.2982716203683875
bafts,3.752843408870052,3.2981814601513832
tozes,3.9021991745388247,3.2981280764851597
ebank,3.095952124470927,3.298109984334637
fudgy,3.124640720723265,3.2981072605609043
alkos,3.749544985589866,3.2979640973118554
eased,3.440649214508487,3.2979453310063933
mixer,3.4089074171643463,3.2979377187897962
umrah,3.2474241139407227,3.2978969345362534
nicky,3.350688395218385,3.297769472582354
troop,3.0355349881801628,3.29766744492027
ramps,3.9248055508446864,3.297587414774185
boord,3.278824464102434,3.2975449832092947
hiked,3.5285621770681983,3.2975349905568456
birks,3.894711540714441,3.297534059405927
novia,3.4680825896366745,3.297532020396006
teels,3.659171207237959,3.2974316578808684
joled,3.549620291643458,3.297395136183513
duett,3.1911298688177383,3.2973741737862223
actus,3.612261423419491,3.2973688425831194
pryer,3.174738529961538,3.297300504982392
ritzy,3.285151860018087,3.2972333353232948
prowk,3.1023530536132187,3.297168690354393
pissy,3.2097407161825338,3.297066658466419
toxin,3.319400075064162,3.2970234599235133
abate,3.1358942410494883,3.296950676791174
folly,3.16975732443919,3.2969410637733305
sipes,3.773550852752397,3.296858677878114
minny,3.290006255721322,3.2965859703408933
janes,3.9477862078639996,3.296567393547554
redry,3.2262233722228135,3.296364177380152
socas,3.7372079838384082,3.296335826737221
skatt,3.10909100500401,3.296334241693858
ruder,3.2871380925629534,3.2963153067066644
bitty,3.2109423049080608,3.29621051192563
voids,3.7366070205429445,3.2961956350119967
bouks,3.82191867373385,3.296024548292987
firry,3.157794082925135,3.2960027196748793
kilns,3.8738914522154237,3.2959835745584924
serer,3.2597577329192093,3.2959097333851743
toros,3.785216065302891,3.295895840422485
teens,3.652020565269019,3.2958167368865956
powis,3.864841242370157,3.2957947360619304
boxen,3.388369161486088,3.2956982936634347
oumas,3.8957845700033262,3.295660691030809
lefts,3.7403685461047766,3.2955914410425113
maran,3.456320562856921,3.295547626912578
micky,3.380952970089544,3.2954938455799234
cleek,3.0639968479986983,3.2954812358288934
hongi,3.4402223867658783,3.295328368681429
mocus,3.8338758433228244,3.2950330062604545
omlah,3.2658601891590804,3.2949930623948003
edify,3.076272398690757,3.2949901942548583
cided,3.3123269514860603,3.294927177198315
helly,3.199053035929799,3.2947887684310166
coxes,3.7927677467225864,3.294725035077782
bleed,3.2334839632885446,3.2945968975956377
hundo,3.3911730952461796,3.2943808503625034
diana,3.320307192139442,3.294253277539741
guimp,3.195380981303196,3.2941730481116744
pacay,3.2945247719283612,3.294093310894201
laxed,3.4766658028439457,3.2940502283133943
ernes,3.668024612702208,3.2940499350343773
tanas,3.8114691489541164,3.2940038962729226
raxes,3.902950447623559,3.2939654389568296
khors,3.6659949545721298,3.2938524880806437
gauje,3.248077060312496,3.2937954069902062
aloos,3.5524005157700396,3.2937231700995877
ameer,3.2224486147357245,3.293546027130625
helms,3.806806650014041,3.293446619335488
pungs,3.7951193025489696,3.29337162015489
ochry,3.094175890999242,3.2931810083152957
serre,3.200587425017826,3.293156083002622
otium,3.1670040484553166,3.2929129547805025
munga,3.494821025910557,3.2928643316436768
sorgo,3.350930513559857,3.292697090149148
helps,3.8115325641963596,3.292578114107035
vista,3.425431719470209,3.2925563738661614
stush,2.851224955212337,3.2923128491261626
yagis,3.811531749484333,3.292221188332417
invar,3.1098688848365432,3.2920221911062844
nodus,3.8388718098558807,3.291996903814979
blows,3.523220606159761,3.2919833330518093
rypin,3.296425446921896,3.291979926930595
abius,3.638600591980526,3.2919750511442007
unsod,3.306016183352953,3.2919015920599177
beres,3.8322070827458052,3.291813940389342
sunis,3.711916120247407,3.2917410391962143
cotta,3.345689059506662,3.2916963618151955
hibas,3.7875116828701594,3.2916346890425734
tasso,3.2843652582687026,3.291617996940751
tomme,3.3122224872887167,3.2915444609325926
yauds,3.8042100656421938,3.2914740596565464
dirks,3.923427211729903,3.291423411971752
redug,3.2955352919695624,3.29117207884107
pendu,3.4727691507792535,3.291037464023026
sodas,3.7724685252426235,3.2910240972893146
mossy,3.270084753087672,3.2909452983300063
grump,3.079187208226579,3.290861302266266
juste,3.3411538221374393,3.2908476742844854
caxon,3.242668537989182,3.2905390730853754
jeans,3.721057257580121,3.290454656254316
whift,2.896457362691827,3.2904384893080043
cooky,3.1822202144396465,3.290438249870676
worms,3.8194482107324963,3.2904147602585256
ditty,3.2396579759235227,3.290099864491456
omers,3.7269553888199356,3.2900736613756805
galea,3.4885269985065994,3.290011581513353
fermi,3.425460636469168,3.2899207781401083
crock,2.8741272962173743,3.2899206711194378
douks,3.850634344749313,3.2899139008588127
bogus,3.7407208906775993,3.2898722056286873
pseud,3.3526925938896204,3.289724583522735
modus,3.8691363847270397,3.2897212768125486
jodel,3.382259613380602,3.2896492526602286
mebos,3.8587592501321235,3.289642690982311
bemud,3.414451247963914,3.2896009129949784
antar,3.1300032355395593,3.2893948943178897
slams,3.515092521977012,3.2893796925350065
hinny,3.176823626840207,3.289341377346706
rahui,3.4348363396246255,3.289252988802996
steem,3.189789846380764,3.2891368238633243
mesel,3.3767754543826554,3.289070836190194
mings,3.8542566968744656,3.2889226780054717
thana,3.1077361931121024,3.288911429289513
funda,3.3904937726255806,3.2888764296005384
twerk,3.092312152662233,3.2888377384927185
pyric,3.317094585185034,3.28881013184153
slaps,3.51981843615933,3.288511187306554
stept,3.044986483907884,3.288455878585927
gnarr,2.9932930481451754,3.2882674685722035
bowrs,3.756548316547514,3.2882542942785125
knawe,3.1952072770234285,3.2882294202085935
wecht,3.091296547313126,3.288198066990228
liwas,3.8139919952965142,3.288173115032367
cozes,3.832244717130191,3.2880988068723385
links,3.8804348826135597,3.288072505267405
gaita,3.340439501735535,3.288061053889263
sposa,3.1430393281728772,3.288048664422888
bolks,3.8957538880590814,3.287933636179284
hocus,3.7206932144417095,3.287788413266267
walds,3.8015078225617267,3.2875792231951566
penks,3.9327595801118345,3.287510265667859
lases,3.842562289681278,3.287452194645973
lazed,3.5161427732515502,3.2874240001079515
razes,3.9424274180311634,3.2873392107513855
korus,3.946257355917506,3.287322528231066
azide,3.23936925712371,3.28731032325191
ducti,3.3880518227804215,3.28729196591316
kafir,3.3579605698437955,3.2872776970647486
scars,3.473906494992507,3.28717852594678
pross,3.5093795720033363,3.286901728020089
embar,3.2156129048269237,3.2868801697675583
barby,3.2964031525351647,3.2868551691805665
boron,3.310863022657759,3.2868398293953165
ideas,3.7411049166190633,3.286772535843725
drubs,3.619994500419185,3.2864439265716245
sposh,2.9051662650771704,3.286435868310523
locum,3.3151941975884442,3.2864342342968396
chara,3.0642530610313505,3.2864309635119597
naiad,3.400008518829811,3.2860851176356274
frorn,2.964225621036297,3.285922866730143
cella,3.3131060162432053,3.2858274957013576
boxty,3.271397885694806,3.285824482925163
beget,3.1801734806927535,3.2858022247581316
deres,3.860922753761268,3.2857032929551666
carap,3.2617206125988734,3.2855791470060534
tajes,3.855162296991787,3.285477602073696
kaims,3.8833290745326554,3.2853648322834412
yorps,3.9007115823205125,3.2853501793777595
pened,3.4692450632424103,3.285346777484226
lurks,3.866969578574829,3.285308113333823
ileal,3.0988939716196935,3.285230053337954
owari,3.2501921464072208,3.285021608061921
knave,3.1483645440475145,3.2849881334378135
finds,3.7499294435894894,3.2849347759623333
ganks,3.8767458717513095,3.2848898407957074
yogas,3.8409351146988504,3.2848447490858153
volti,3.433288797072783,3.2847508318982443
loots,3.706960867741234,3.2846368513535174
stens,3.4900773415915167,3.2845535513088513
unlap,3.231905616831151,3.284436292561093
nubia,3.459362342009423,3.284351579872025
quies,3.688957410253933,3.2842959611303577
nemic,3.3845507147999676,3.2842910566275902
secco,3.1761769748875635,3.2842690016644047
waked,3.514318170341409,3.284095286870732
hives,3.742945758469542,3.2839723202566526
diebs,3.8060604412914483,3.2839040674725424
theed,3.197356149667632,3.2838718756439294
ocker,3.3105099328192154,3.283731748703992
tocks,3.8124200924740204,3.2837031778436985
unrig,3.219757179993131,3.283663355346751
glums,3.5598404462210302,3.2834341639229727
cavus,3.617733165203423,3.2834048769137274
dying,3.1490291041506135,3.2833294550281154
talas,3.797839549680383,3.283311499099692
pervs,3.7687818050911437,3.2832818124418823
amene,3.1368069815064596,3.283243572912805
bunny,3.157336495134655,3.2832218367404873
grass,3.420979978903243,3.283039361265428
vices,3.7486176527234774,3.2829991060382255
dozen,3.456561802909155,3.2829614180238167
honor,3.232890596073276,3.2829266354740785
sords,3.7917688935911604,3.2828841413505634
onium,3.197002777549437,3.2828784451245117
grees,3.614253215731497,3.282842139639139
pubis,3.7899251935189944,3.2825832413808076
nerks,3.948167095527441,3.282572558587289
dawts,3.8134110222303583,3.2825382525241142
omens,3.700484063492054,3.2825248575404125
palki,3.6018045576566493,3.282504643188535
lweis,3.648823097768601,3.282470181196654
lenes,3.8179304246449233,3.28235238625082
bowls,3.737227633188573,3.2823204114375173
leave,3.0851471523235494,3.2822938584265193
talls,3.727229045241411,3.282279184712741
snush,2.881223684306457,3.282278339470172
mulga,3.4811914266368236,3.282171934470446
vints,3.747770077573989,3.281792945401331
hings,3.7410740679933507,3.281678085011284
lurex,3.4128199197538365,3.2816367619749904
poufs,3.7395003678642618,3.281528704298566
comme,3.2422680298800834,3.2815151913197713
briss,3.4360831739386803,3.2814945354206
ginge,3.2374477079496584,3.2813821732930135
motor,3.286030403073007,3.281275626172515
netty,3.26439785972106,3.281249011106992
worry,3.2007737024788394,3.281218142028961
abuts,3.645853831797007,3.281071174010881
ceric,3.2430154186490725,3.280938800609047
aglee,3.2433993451464773,3.280890901366332
admin,3.305581291528081,3.2807149422534563
terfe,3.205780687622568,3.2807082147608773
pekid,3.5341055862627524,3.2803975087705
chivs,3.3705315703508165,3.280393637866836
kirby,3.4259532584112775,3.280310222945287
merks,3.9784316703985994,3.280296931584859
divna,3.3319545474676335,3.280177860477127
ogles,3.807076427132072,3.28017218599394
tenth,3.1876570022188204,3.2800795941769216
ruvid,3.3101814668875935,3.279909219985929
scans,3.447435169664626,3.2796297221115123
temps,3.8344210338701967,3.2794474370734776
gonys,3.7965276207034826,3.2794330632660627
fohns,3.635123492748126,3.27942385720521
kinos,3.919747498019898,3.279375602323295
kidge,3.368370429851375,3.2793007557965668
roers,3.749910157798052,3.2792767053453
ephor,3.0973990959705913,3.279166156925937
chana,3.0377817357034687,3.2788821596766917
dashi,3.475337966784881,3.2786583843052033
lungi,3.3917866503410705,3.2786552999901
gurge,3.223982403910928,3.278617781359431
reive,3.1093610596102863,3.2784481904775085
conto,3.2906821333891743,3.2784228459227487
misgo,3.4531456764185244,3.2784139791400997
sewen,3.2759182006686345,3.278282882868271
icier,3.062807933686125,3.2782674693244775
seven,3.2097223994447237,3.278251828711129
mikan,3.512362359043582,3.278152159728151
mered,3.5149171535291757,3.2781334434012255
sippy,3.2106701371845214,3.2780989631394224
womas,3.8505922463161606,3.278056813677737
shris,3.5840123801601678,3.2779692298096754
bhoot,2.9414269853426402,3.2779037778320994
yowed,3.4868986934255517,3.277887734884559
zoned,3.557416042123382,3.2778281653470662
asset,3.2012222616272834,3.2777129209527684
knead,3.41981680580958,3.2777066661429415
gleys,3.5841426135286367,3.2775674156928183
gulph,3.188820355059929,3.2775310778393516
knife,3.190815295209135,3.2774270269820396
gilly,3.1736495608529838,3.2774128746374926
waxer,3.281480781556441,3.2772534221094958
dunny,3.1860521661501178,3.277111189306312
maars,3.745951547725592,3.277098020386677
freed,3.1591946469347634,3.2769981161734485
emong,3.110613626944815,3.2767608287031895
churr,2.867601976629202,3.2767336151006266
meths,3.7994773447960264,3.2767290135235014
gismo,3.3939217537550186,3.2762544238498226
ought,3.13850822087513,3.276247928296733
dowls,3.7659433042040353,3.276209764003342
boogy,3.135001655346276,3.276172690780499
aioli,3.294224654226199,3.2761340570701876
ducky,3.27699888051834,3.276019064545343
howdy,3.2705603102625105,3.2759901509106286
clack,2.840798775190042,3.2759845762099378
joins,3.731450751823938,3.275981059235189
ustad,3.3340436183803046,3.275902442682028
kilts,3.90628145351842,3.2758055620215645
latah,3.1957925228368746,3.275656283662353
basal,3.2793193479289378,3.275577344771232
bungs,3.7215869362877987,3.275558544405065
spars,3.4988230292756004,3.275556612250756
cache,3.164634272223482,3.275531667016545
natal,3.2845843989029335,3.2754997282516927
meows,3.7546682502348845,3.2754736789634347
culex,3.301026237286444,3.2754603549631787
truss,3.412524486376233,3.275406959012681
caddy,3.1582820190019265,3.275393813885958
raree,3.354171427031864,3.2752446711357357
forks,3.835953330026876,3.2752046339329848
campi,3.4471411532801106,3.2751049421545635
berme,3.2852184238995017,3.2750983062713486
terts,3.771500432239705,3.2749863447174996
aleem,3.2043173961670437,3.2749844287345358
umber,3.2376855224062977,3.2749635126347596
udons,3.599208782870048,3.2749338208107854
rappe,3.3214382673610245,3.2749115782811624
tofus,3.6998031227988575,3.2748763388248117
wacky,3.2535263344816396,3.274809548899623
gurry,3.1628929619185717,3.274802112552048
hemic,3.3016326607900117,3.2747708366309727
conns,3.651518920697165,3.274766032991847
vinos,3.747606522801733,3.274670588529831
downs,3.758792662235096,3.2745948430090692
lochs,3.7217182145378565,3.2744856023038516
frows,3.44893128980598,3.2743845516296206
sunts,3.683074236661051,3.274286856790425
inner,3.1847984354617624,3.2740729083594005
rabat,3.238263519369111,3.274036431938428
ranns,3.761701621598137,3.274006436870894
pygal,3.2403465084638023,3.2738525162699945
sados,3.7140597216694937,3.273823997258627
vegan,3.247492424602136,3.2736153156236707
fight,3.0503362776342606,3.2734286285895804
manks,3.9766298750629936,3.2734253965552087
slomo,3.122562755079758,3.2734175567728636
peyse,3.1814074454635355,3.273394761560784
dryer,3.129921834715829,3.2733767817983925
arnas,3.6621944598000953,3.2733685080616204
hyens,3.6366825157104676,3.273295085493104
torii,3.4333939322884977,3.27324050253498
laura,3.3198513107467456,3.273090848171976
quash,2.9654459556111483,3.2730564748062365
racks,3.85264833596636,3.2729143121099247
tithe,3.1811792530066914,3.272665705889424
pooch,3.011649380006232,3.272608141468046
knits,3.71943072032409,3.272403736464793
imply,3.141144979864152,3.272386442507698
gulab,3.3208303414313773,3.272281149312833
calls,3.6572745878327773,3.27224991509992
umbre,3.178515214504914,3.272209862252207
smash,2.9338106886214224,3.272209777139773
goyim,3.3259224188608254,3.271855836388532
aarti,3.451684203210556,3.2718459043079293
humid,3.3854731980251365,3.2718283260219287
mungo,3.416048363558396,3.271592204313474
forex,3.3818036712058834,3.2715332825741523
visto,3.346659057118048,3.2712842465359593
chows,3.417138335130215,3.2712290414872798
afros,3.6956785415744595,3.2711986051099067
whelp,3.0012916816796715,3.2711323583529275
crewe,2.9373675400493577,3.2709647117795786
puhas,3.792625946944245,3.270901318652524
label,3.2837647026219168,3.270832800575929
fiked,3.4491101920954392,3.270758442464678
hapus,3.7448988825270795,3.2705893033193485
waves,3.728701751742752,3.27053261657054
yente,3.283723270582307,3.2705205995010225
pully,3.214396169839172,3.2703973725464124
jeats,3.753447258883118,3.2702766437173882
dictu,3.328402265151431,3.2702031305024155
pubco,3.211249626089152,3.2700881884994666
tacan,3.240152711450191,3.2700250297369373
haars,3.6327689188444765,3.2698534273924897
pools,3.695344105259206,3.269782614256961
pukes,3.9449153698783603,3.2695869638392883
esrog,3.248781733659141,3.269571144016877
romps,3.9025771921524206,3.2694659927222123
dungs,3.750302607303261,3.26944789697089
